,Chapter Name,Username,Date,Text,Negative,Neutral,Positive,Compound
3242,1 | ACT I SCENE I,gobliii8990By,Jul-042018, purple heart  purple heart  purple heart  purple heart  purple heart  purple heart  purple heart  purple heart  purple heart  purple heart  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes                  ,0.0,0.625,0.375,0.9818
3243,1 | ACT I SCENE I,BananaZurc,Jul-042018,Told you decent people dies first                 ,0.0,1.0,0.0,0.0
3244,1 | ACT I SCENE I,BananaZurc,Jul-042018,Yes may He bless you                 ,0.0,0.353,0.647,0.6705
3245,1 | ACT I SCENE I,BananaZurc,Jul-042018,I think death comes for the decent. Wicked people lives very long                 ,0.448,0.552,0.0,-0.8074
3246,1 | ACT I SCENE I,boimccall,Jul-042018,sORRY IM CHILDISH I THOUGHT OF THE INCREDIBLES                 ,0.458,0.542,0.0,-0.4995
3247,1 | ACT I SCENE I,BananaZurc,Jul-032018,And out of all the people it had to be you with the rare heart condition. What are the odds?                 ,0.0,1.0,0.0,0.0
3248,1 | ACT I SCENE I,BananaZurc,Jul-032018,Money really can't buy everything                 ,0.0,1.0,0.0,0.0
3249,1 | ACT I SCENE I,BananaZurc,Jul-032018,Burn  fire                  ,0.706,0.294,0.0,-0.34
3250,1 | ACT I SCENE I,BananaZurc,Jul-032018,Well she's different                 ,0.0,0.488,0.512,0.2732
3251,1 | ACT I SCENE I,BananaZurc,Jul-032018,Yeah don't cover the truth with a sweet lie                 ,0.161,0.411,0.428,0.5003
3252,1 | ACT I SCENE I,twilightspeaks,Jul-022018,Every Disney villain  EVER.  face with tears of joy  face with tears of joy                 ,0.308,0.375,0.317,0.296
3253,1 | ACT I SCENE I,stelass,Jul-022018,OK I THINK I'M IN LOVE                 ,0.0,0.319,0.681,0.7506
3254,1 | ACT I SCENE I,stelass,Jul-022018,she's so clear in my mind <3                 ,0.0,0.463,0.537,0.6997
3255,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,I think she is cool!                 ,0.0,0.536,0.464,0.3802
3256,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,I would've said this 'The f*ckkkk' face with tears of joy                  ,0.139,0.584,0.277,0.4404
3257,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,Not in your condition...                 ,0.0,1.0,0.0,0.0
3258,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,That is so nice of her                 ,0.0,0.58,0.42,0.5598
3259,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,Me either but it's gonna happen loudly crying face                  ,0.342,0.658,0.0,-0.631
3260,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,Love this!!                 ,0.0,0.173,0.827,0.6988
3261,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,That is deep...                 ,0.0,1.0,0.0,0.0
3262,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,Aw tired face  revolving hearts                  ,0.42,0.58,0.0,-0.4404
3263,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,That is so kind...                 ,0.0,1.0,0.0,0.0
3264,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,Amulets smiling face with heart-eyes                  ,0.0,0.571,0.429,0.4588
3265,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,I actually agree with that...                 ,0.0,0.545,0.455,0.3612
3266,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018, confounded face                  ,0.0,1.0,0.0,0.0
3267,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,Saaammee                 ,0.0,1.0,0.0,0.0
3268,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,That sounds disgusting fearful face                  ,0.688,0.312,0.0,-0.765
3269,1 | ACT I SCENE I,KaylaSilverOfficial,Jun-202018,Aw loudly crying face                  ,0.508,0.492,0.0,-0.4767
3270,1 | ACT I SCENE I,hiddenlikemoon,Jun-202018,Couldn't have said it better.                 ,0.0,0.58,0.42,0.4404
3271,1 | ACT I SCENE I,olympuses,Jun-202018,This is an intriguing mix of fantasy and reality and I love it                 ,0.0,0.724,0.276,0.6369
3272,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,I like Enda. She's has a no-BS vibe about her. Very practical.                 ,0.0,0.783,0.217,0.3612
3273,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,S E C U R I T Y !                 ,0.0,0.0,0.0,0.0
3274,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,Honey  the devil wears Prada.                ,0.524,0.476,0.0,-0.6597
3275,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,A few days ago HBO announced a prequel GoT series. Super excited.                 ,0.0,0.559,0.441,0.743
3276,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,If this isn't me . . .                 ,0.0,1.0,0.0,0.0
3277,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,I like her already.                 ,0.0,0.444,0.556,0.3612
3278,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,Ooh  that doesn't sound good D                 ,0.376,0.624,0.0,-0.3412
3279,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,Honestly  if I thought I was going to die  I'd buy a bunch of shit too.,0.366,0.488,0.146,-0.6705
3280,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,oh  no  she might be one of the twins from The Shining.               ,0.167,0.833,0.0,-0.296
3281,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,Wow  Sophia  it's called bedside manners!               ,0.0,0.55,0.45,0.6239
3282,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,I'd just euthanize myself at that point tbh                 ,0.0,1.0,0.0,0.0
3283,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,Green eyes? Envy?                 ,0.552,0.448,0.0,-0.3527
3284,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,Me too  bitch                ,0.655,0.345,0.0,-0.5859
3285,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,Getting some serious Isobel Campbell vibes from her. Our characters should have a get-together.                 ,0.098,0.902,0.0,-0.0772
3286,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,I feel happy whenever I see a GoT reference in this.                 ,0.0,0.654,0.346,0.5719
3287,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,Yikes  not fun                ,0.575,0.425,0.0,-0.4023
3288,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,We can all have a get -together in hell  then                ,0.365,0.635,0.0,-0.6808
3289,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,I wanna see her health insurance package  that's some kickass coverage.                ,0.0,1.0,0.0,0.0
3290,1 | ACT I SCENE I,AyannaTheeWriter,Jun-102018,"""I can't think about the name """"Edna"""" without imagining John Travolta in Hairspray.""                 ",0.0,1.0,0.0,0.0
3291,1 | ACT I SCENE I,wishuponabutterfly,Jun-042018,This is my fav quote so far                 ,0.0,0.667,0.333,0.4588
3292,1 | ACT I SCENE I,CookiesnCream133,May-302018,yes please                 ,0.0,0.0,1.0,0.6124
3293,1 | ACT I SCENE I,CookiesnCream133,May-302018,the description omg                 ,0.0,1.0,0.0,0.0
3294,1 | ACT I SCENE I,CookiesnCream133,May-302018,oof                 ,0.0,1.0,0.0,0.0
3295,1 | ACT I SCENE I,freckledtears,May-262018,if money can't buy happiness  then why is it so fabulous?                ,0.179,0.552,0.268,0.349
3296,1 | ACT I SCENE I,godavariflowsby,May-152018,Oh  my gods!                ,0.0,1.0,0.0,0.0
3297,1 | ACT I SCENE I,godavariflowsby,May-152018,I think it is a good decision to reread this book. Guys  a warning  read every bloody word of this book like it's your textbook  the bloody author has a bloody massacre planned and she's dropping the bomb  one stab at a time. Sly Ruby Senpai.             ,0.193,0.574,0.233,0.5106
3298,1 | ACT I SCENE I,godavariflowsby,May-152018,Oh  shit has hit the fan.,0.364,0.404,0.232,-0.3182
3299,1 | ACT I SCENE I,godavariflowsby,May-152018,Parker? Like Nathan? Hmmn...  anxious face with sweat  anxious face with sweat                  ,0.275,0.567,0.158,-0.2168
3300,1 | ACT I SCENE I,lowkeyloki__,May-142018,Eyy you can't go breaking into homes like that.                 ,0.0,0.762,0.238,0.3612
3301,1 | ACT I SCENE I,lowkeyloki__,May-142018,Umm  isn't that a bad idea?                ,0.0,0.584,0.416,0.431
3302,1 | ACT I SCENE I,lowkeyloki__,May-142018,I don't want you to die eitherrrr                 ,0.561,0.439,0.0,-0.6276
3303,1 | ACT I SCENE I,lowkeyloki__,May-142018,Eyyyyy this is perfect I'm crying  loudly crying face  loudly crying face                  ,0.443,0.381,0.176,-0.6808
3304,1 | ACT I SCENE I,lowkeyloki__,May-142018,I like you  little girl.                ,0.0,0.545,0.455,0.3612
3305,1 | ACT I SCENE I,lowkeyloki__,May-142018,The other way around is what I feel  though.                ,0.0,1.0,0.0,0.0
3306,1 | ACT I SCENE I,lowkeyloki__,May-142018,Aren't we all?                 ,0.0,1.0,0.0,0.0
3307,1 | ACT I SCENE I,lowkeyloki__,May-142018,Gurlllll be alive pleaseeee                 ,0.0,0.536,0.464,0.3818
3308,1 | ACT I SCENE I,lowkeyloki__,May-142018,Wait. I thought this would be high fantasy.                 ,0.0,1.0,0.0,0.0
3309,1 | ACT I SCENE I,_heatherchandler,May-132018,I'm still on the first book and now I'm mad you  neutral face                  ,0.211,0.789,0.0,-0.4939
3310,1 | ACT I SCENE I,mahithakr,May-112018,HAHAHA I LOVE HOW THERES A GOT REF HERE also Jon and Daenerys are totally gonna get married                 ,0.0,0.602,0.398,0.8825
3311,1 | ACT I SCENE I,mahithakr,May-112018,Isn't there a song that goes 'good girls die young' or something like that                 ,0.202,0.518,0.28,0.128
3312,1 | ACT I SCENE I,mahithakr,May-112018,Dang                 ,0.0,1.0,0.0,0.0
3313,1 | ACT I SCENE I,mahithakr,May-112018,I sense foreshadowing                 ,0.0,1.0,0.0,0.0
3314,1 | ACT I SCENE I,mahithakr,May-112018,I wanna be her lol                 ,0.0,0.517,0.483,0.4215
3315,1 | ACT I SCENE I,mahithakr,May-112018,Ugh I just thought of math                 ,0.412,0.588,0.0,-0.4215
3316,1 | ACT I SCENE I,mahithakr,May-112018,Ok sorry that was lame                 ,0.494,0.241,0.265,-0.2263
3317,1 | ACT I SCENE I,mahithakr,May-112018,Mood                 ,0.0,1.0,0.0,0.0
3318,1 | ACT I SCENE I,mahithakr,May-112018,Oh whoa                 ,0.0,1.0,0.0,0.0
3319,1 | ACT I SCENE I,Phork_Korp,Apr-242018,Me                 ,0.0,1.0,0.0,0.0
3320,1 | ACT I SCENE I,Phork_Korp,Apr-242018,Ah                 ,0.0,1.0,0.0,0.0
3321,1 | ACT I SCENE I,Phork_Korp,Apr-242018,What? Is this paranormal?                 ,0.0,1.0,0.0,0.0
3322,1 | ACT I SCENE I,nipslipss,Apr-042018,So tru                 ,0.0,1.0,0.0,0.0
3323,1 | ACT I SCENE I,nipslipss,Apr-042018,Mmm interesting                 ,0.0,0.27,0.73,0.4019
3324,1 | ACT I SCENE I,nipslipss,Apr-042018,Me on my period                 ,0.0,1.0,0.0,0.0
3325,1 | ACT I SCENE I,nipslipss,Apr-042018,Ah love                 ,0.0,0.192,0.808,0.6369
3326,1 | ACT I SCENE I,nipslipss,Apr-042018,Eep                 ,0.0,1.0,0.0,0.0
3327,1 | ACT I SCENE I,nipslipss,Apr-042018,Yikes                 ,0.0,1.0,0.0,0.0
3328,1 | ACT I SCENE I,nipslipss,Apr-042018,Fact                 ,0.0,1.0,0.0,0.0
3329,1 | ACT I SCENE I,nipslipss,Apr-042018,Lmao                 ,0.0,0.0,1.0,0.5994
3330,1 | ACT I SCENE I,ideoIogies,Mar-092018,ahahah doctor strange vibes                 ,0.375,0.625,0.0,-0.2023
3331,1 | ACT I SCENE I,ideoIogies,Mar-092018,UH HUH  YOU TELL HIM xD                ,0.0,0.568,0.432,0.5859
3332,1 | ACT I SCENE I,rregularss,Feb-152018,God                 ,0.0,0.0,1.0,0.2732
3333,1 | ACT I SCENE I,Kumqhuat,Feb-142018,I wouldn't want to die either if I had billions in my bank account lmao                 ,0.067,0.547,0.386,0.7798
3334,1 | ACT I SCENE I,CelestrialDuchess,Feb-122018,Wonderful chapter! The story's so unique and I can't wait to read more                 ,0.0,0.734,0.266,0.6114
3335,1 | ACT I SCENE I,tallulah2447,Jan-312018,I really like this description- gives the reader insight into how tedious and draining all of this must be for the character                 ,0.0,0.877,0.123,0.4201
3336,1 | ACT I SCENE I,yoonmoons,Jan-272018,this is so me XD                 ,0.0,0.454,0.546,0.7014
3337,1 | ACT I SCENE I,yoonmoons,Jan-272018,i was on the verge of tears reading this  holy crap                ,0.36,0.64,0.0,-0.5423
3338,1 | ACT I SCENE I,yoonmoons,Jan-272018,i love this quote; it's so good! and your writing is amazing  i'm in love with this already. keep up the good work! <3                ,0.0,0.423,0.577,0.9755
3339,1 | ACT I SCENE I,#NAME?,Jan-242018,does anyone                 ,0.0,1.0,0.0,0.0
3340,1 | ACT I SCENE I,ofdivinity,Jan-222018,Wow an icon                 ,0.0,0.345,0.655,0.5859
3341,1 | ACT I SCENE I,halimalfoy,Jan-092018,i like her. priorities  face with tears of joy  face with tears of joy  face with tears of joy  hundred points                  ,0.175,0.399,0.426,0.8807
3342,1 | ACT I SCENE I,halimalfoy,Jan-092018,i blame Pluto                 ,0.706,0.294,0.0,-0.34
3343,1 | ACT I SCENE I,movedonsis,Jan-072018,edWIna                 ,0.0,1.0,0.0,0.0
3344,1 | ACT I SCENE I,movedonsis,Jan-072018,uhhh wheres your blaster when you need it                 ,0.0,1.0,0.0,0.0
3345,1 | ACT I SCENE I,movedonsis,Jan-072018,D O N A T E                 ,0.0,0.0,0.0,0.0
3346,1 | ACT I SCENE I,movedonsis,Jan-072018,the type of shit i think about when i think im gonna die (except i dont watch GoT so id be thinking about Stranger Things),0.273,0.727,0.0,-0.8176
3347,1 | ACT I SCENE I,movedonsis,Jan-072018,ay dios mio this is painfully good                 ,0.301,0.442,0.257,-0.128
3348,1 | ACT I SCENE I,movedonsis,Jan-072018,edna purchased from a demon  nice going  face with tears of joy                 ,0.115,0.485,0.4,0.6908
3349,1 | ACT I SCENE I,movedonsis,Jan-072018,violet is my color  purple heart                  ,0.0,1.0,0.0,0.0
3350,1 | ACT I SCENE I,movedonsis,Jan-072018,Forbes list?                 ,0.0,1.0,0.0,0.0
3351,1 | ACT I SCENE I,movedonsis,Jan-072018,the price of wealth and beauty is always ultimately death                 ,0.218,0.391,0.391,0.4767
3352,1 | ACT I SCENE I,movedonsis,Jan-072018,i applaud you for being able to handle first person                 ,0.0,0.727,0.273,0.4588
3353,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,WHAT                 ,0.0,1.0,0.0,0.0
3354,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,BOI                 ,0.0,1.0,0.0,0.0
3355,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,bich                 ,0.0,1.0,0.0,0.0
3356,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,give to the needy (whisper shouts it's me)                 ,0.255,0.745,0.0,-0.34
3357,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,whaaaaaaaaaaaa                 ,0.0,1.0,0.0,0.0
3358,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,my heart                 ,0.0,1.0,0.0,0.0
3359,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,really...                 ,0.0,1.0,0.0,0.0
3360,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,who doesn't                 ,0.0,1.0,0.0,0.0
3361,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,future bestseller right here *looks through her glass ball*                 ,0.0,1.0,0.0,0.0
3362,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,*looks at her writing realizes it's shit*,0.0,1.0,0.0,0.0
3363,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,here come the waterworks *sighs*                 ,0.0,1.0,0.0,0.0
3364,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,bless her soul                 ,0.0,0.417,0.583,0.4215
3365,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,bless your soul                 ,0.0,0.417,0.583,0.4215
3366,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,hmmm why does she care this much usually doctors are stone faced talking beings                 ,0.0,0.802,0.198,0.4939
3367,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,mysterious ell                 ,0.0,1.0,0.0,0.0
3368,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,money isn't always happiness                 ,0.494,0.506,0.0,-0.4449
3369,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,ahh                 ,0.0,1.0,0.0,0.0
3370,1 | ACT I SCENE I,1-800-LUSTING,Jan-052018,Mostly it's the good people who get shit,0.288,0.48,0.232,-0.1779
3371,1 | ACT I SCENE I,aestheticallythetic,Jan-022018,Wow                 ,0.0,0.0,1.0,0.5859
3372,1 | ACT I SCENE I,aestheticallythetic,Jan-022018,Cancer....?                 ,0.0,1.0,0.0,0.0
3373,1 | ACT I SCENE I,aestheticallythetic,Jan-022018,Me                 ,0.0,1.0,0.0,0.0
3374,1 | ACT I SCENE I,euterpes,Dec-292017,!!!!                 ,0.0,1.0,0.0,0.0
